age,sex,date,state,ethnicity,population
40-44,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
45-49,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
50-54,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
55-59,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
60-64,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
65-69,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
70-74,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
75-79,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
80-84,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
85+,overall_sex,2020-01-01,W.P. Labuan,indian,0.0
overall_age,male,2020-01-01,W.P. Labuan,indian,0.4
0-4,male,2020-01-01,W.P. Labuan,indian,0.1
5-9,male,2020-01-01,W.P. Labuan,indian,0.0
10-14,male,2020-01-01,W.P. Labuan,indian,0.0
15-19,male,2020-01-01,W.P. Labuan,indian,0.1
20-24,male,2020-01-01,W.P. Labuan,indian,0.0
25-29,male,2020-01-01,W.P. Labuan,indian,0.0
30-34,male,2020-01-01,W.P. Labuan,indian,0.0
35-39,male,2020-01-01,W.P. Labuan,indian,0.1
40-44,male,2020-01-01,W.P. Labuan,indian,0.0
45-49,male,2020-01-01,W.P. Labuan,indian,0.0
50-54,male,2020-01-01,W.P. Labuan,indian,0.0
55-59,male,2020-01-01,W.P. Labuan,indian,0.0
60-64,male,2020-01-01,W.P. Labuan,indian,0.0
65-69,male,2020-01-01,W.P. Labuan,indian,0.0
70-74,male,2020-01-01,W.P. Labuan,indian,0.0
75-79,male,2020-01-01,W.P. Labuan,indian,0.0
80-84,male,2020-01-01,W.P. Labuan,indian,0.0
85+,male,2020-01-01,W.P. Labuan,indian,0.0
overall_age,female,2020-01-01,W.P. Labuan,indian,0.5
0-4,female,2020-01-01,W.P. Labuan,indian,0.0
5-9,female,2020-01-01,W.P. Labuan,indian,0.0
10-14,female,2020-01-01,W.P. Labuan,indian,0.0
15-19,female,2020-01-01,W.P. Labuan,indian,0.1
20-24,female,2020-01-01,W.P. Labuan,indian,0.1
25-29,female,2020-01-01,W.P. Labuan,indian,0.0
30-34,female,2020-01-01,W.P. Labuan,indian,0.0
35-39,female,2020-01-01,W.P. Labuan,indian,0.1
40-44,female,2020-01-01,W.P. Labuan,indian,0.0
45-49,female,2020-01-01,W.P. Labuan,indian,0.0
50-54,female,2020-01-01,W.P. Labuan,indian,0.0
55-59,female,2020-01-01,W.P. Labuan,indian,0.0
60-64,female,2020-01-01,W.P. Labuan,indian,0.0
65-69,female,2020-01-01,W.P. Labuan,indian,0.0
70-74,female,2020-01-01,W.P. Labuan,indian,0.0
75-79,female,2020-01-01,W.P. Labuan,indian,0.0
80-84,female,2020-01-01,W.P. Labuan,indian,0.0
85+,female,2020-01-01,W.P. Labuan,indian,0.0
overall_age,overall_sex,2020-01-01,W.P. Putrajaya,indian,1.3
0-4,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
5-9,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
10-14,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
15-19,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
20-24,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
25-29,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
30-34,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
35-39,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.3
40-44,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
45-49,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.1
50-54,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
55-59,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
60-64,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
65-69,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
70-74,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
75-79,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
80-84,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
85+,overall_sex,2020-01-01,W.P. Putrajaya,indian,0.0
overall_age,male,2020-01-01,W.P. Putrajaya,indian,0.6
0-4,male,2020-01-01,W.P. Putrajaya,indian,0.1
5-9,male,2020-01-01,W.P. Putrajaya,indian,0.1
10-14,male,2020-01-01,W.P. Putrajaya,indian,0.0
15-19,male,2020-01-01,W.P. Putrajaya,indian,0.0
20-24,male,2020-01-01,W.P. Putrajaya,indian,0.0
25-29,male,2020-01-01,W.P. Putrajaya,indian,0.0
30-34,male,2020-01-01,W.P. Putrajaya,indian,0.1
35-39,male,2020-01-01,W.P. Putrajaya,indian,0.1
40-44,male,2020-01-01,W.P. Putrajaya,indian,0.1
45-49,male,2020-01-01,W.P. Putrajaya,indian,0.0
50-54,male,2020-01-01,W.P. Putrajaya,indian,0.0
55-59,male,2020-01-01,W.P. Putrajaya,indian,0.0
60-64,male,2020-01-01,W.P. Putrajaya,indian,0.0
65-69,male,2020-01-01,W.P. Putrajaya,indian,0.0
70-74,male,2020-01-01,W.P. Putrajaya,indian,0.0
75-79,male,2020-01-01,W.P. Putrajaya,indian,0.0
80-84,male,2020-01-01,W.P. Putrajaya,indian,0.0
85+,male,2020-01-01,W.P. Putrajaya,indian,0.0
overall_age,female,2020-01-01,W.P. Putrajaya,indian,0.7
0-4,female,2020-01-01,W.P. Putrajaya,indian,0.1
5-9,female,2020-01-01,W.P. Putrajaya,indian,0.1
10-14,female,2020-01-01,W.P. Putrajaya,indian,0.0
15-19,female,2020-01-01,W.P. Putrajaya,indian,0.0
20-24,female,2020-01-01,W.P. Putrajaya,indian,0.0
25-29,female,2020-01-01,W.P. Putrajaya,indian,0.1
30-34,female,2020-01-01,W.P. Putrajaya,indian,0.1
35-39,female,2020-01-01,W.P. Putrajaya,indian,0.2
40-44,female,2020-01-01,W.P. Putrajaya,indian,0.1
45-49,female,2020-01-01,W.P. Putrajaya,indian,0.0
50-54,female,2020-01-01,W.P. Putrajaya,indian,0.0
55-59,female,2020-01-01,W.P. Putrajaya,indian,0.0
60-64,female,2020-01-01,W.P. Putrajaya,indian,0.0
65-69,female,2020-01-01,W.P. Putrajaya,indian,0.0
70-74,female,2020-01-01,W.P. Putrajaya,indian,0.0
75-79,female,2020-01-01,W.P. Putrajaya,indian,0.0
80-84,female,2020-01-01,W.P. Putrajaya,indian,0.0
85+,female,2020-01-01,W.P. Putrajaya,indian,0.0
overall_age,overall_sex,2020-01-01,Johor,other_citizen,18.4
0-4,overall_sex,2020-01-01,Johor,other_citizen,1.2
5-9,overall_sex,2020-01-01,Johor,other_citizen,1.1
10-14,overall_sex,2020-01-01,Johor,other_citizen,1.1
15-19,overall_sex,2020-01-01,Johor,other_citizen,4.3
20-24,overall_sex,2020-01-01,Johor,other_citizen,2.5
25-29,overall_sex,2020-01-01,Johor,other_citizen,1.1
30-34,overall_sex,2020-01-01,Johor,other_citizen,0.9
35-39,overall_sex,2020-01-01,Johor,other_citizen,0.5
40-44,overall_sex,2020-01-01,Johor,other_citizen,1.5
45-49,overall_sex,2020-01-01,Johor,other_citizen,1.1
50-54,overall_sex,2020-01-01,Johor,other_citizen,0.7
55-59,overall_sex,2020-01-01,Johor,other_citizen,0.6
60-64,overall_sex,2020-01-01,Johor,other_citizen,0.8
65-69,overall_sex,2020-01-01,Johor,other_citizen,1.0
70-74,overall_sex,2020-01-01,Johor,other_citizen,0.1
75-79,overall_sex,2020-01-01,Johor,other_citizen,0.1
80-84,overall_sex,2020-01-01,Johor,other_citizen,0.0
85+,overall_sex,2020-01-01,Johor,other_citizen,0.0
overall_age,male,2020-01-01,Johor,other_citizen,11.1
0-4,male,2020-01-01,Johor,other_citizen,0.6
5-9,male,2020-01-01,Johor,other_citizen,0.5
10-14,male,2020-01-01,Johor,other_citizen,0.6
15-19,male,2020-01-01,Johor,other_citizen,2.9
20-24,male,2020-01-01,Johor,other_citizen,1.3
25-29,male,2020-01-01,Johor,other_citizen,0.3
30-34,male,2020-01-01,Johor,other_citizen,0.7
35-39,male,2020-01-01,Johor,other_citizen,0.3
40-44,male,2020-01-01,Johor,other_citizen,1.1
45-49,male,2020-01-01,Johor,other_citizen,0.8
50-54,male,2020-01-01,Johor,other_citizen,0.4
55-59,male,2020-01-01,Johor,other_citizen,0.3
60-64,male,2020-01-01,Johor,other_citizen,0.6
65-69,male,2020-01-01,Johor,other_citizen,0.5
70-74,male,2020-01-01,Johor,other_citizen,0.1
75-79,male,2020-01-01,Johor,other_citizen,0.0
80-84,male,2020-01-01,Johor,other_citizen,0.0
85+,male,2020-01-01,Johor,other_citizen,0.0
overall_age,female,2020-01-01,Johor,other_citizen,7.3
0-4,female,2020-01-01,Johor,other_citizen,0.6
5-9,female,2020-01-01,Johor,other_citizen,0.6
10-14,female,2020-01-01,Johor,other_citizen,0.5
15-19,female,2020-01-01,Johor,other_citizen,1.3
20-24,female,2020-01-01,Johor,other_citizen,1.2
25-29,female,2020-01-01,Johor,other_citizen,0.8
30-34,female,2020-01-01,Johor,other_citizen,0.2
35-39,female,2020-01-01,Johor,other_citizen,0.3
40-44,female,2020-01-01,Johor,other_citizen,0.3
45-49,female,2020-01-01,Johor,other_citizen,0.2
50-54,female,2020-01-01,Johor,other_citizen,0.3
55-59,female,2020-01-01,Johor,other_citizen,0.2
60-64,female,2020-01-01,Johor,other_citizen,0.1
65-69,female,2020-01-01,Johor,other_citizen,0.4
70-74,female,2020-01-01,Johor,other_citizen,0.1
75-79,female,2020-01-01,Johor,other_citizen,0.0
80-84,female,2020-01-01,Johor,other_citizen,0.0
85+,female,2020-01-01,Johor,other_citizen,0.0
overall_age,overall_sex,2020-01-01,Kedah,other_citizen,25.7
0-4,overall_sex,2020-01-01,Kedah,other_citizen,2.3
5-9,overall_sex,2020-01-01,Kedah,other_citizen,2.7
10-14,overall_sex,2020-01-01,Kedah,other_citizen,1.8
15-19,overall_sex,2020-01-01,Kedah,other_citizen,2.1
20-24,overall_sex,2020-01-01,Kedah,other_citizen,2.7
25-29,overall_sex,2020-01-01,Kedah,other_citizen,1.8
30-34,overall_sex,2020-01-01,Kedah,other_citizen,2.2
35-39,overall_sex,2020-01-01,Kedah,other_citizen,1.8
40-44,overall_sex,2020-01-01,Kedah,other_citizen,1.4
45-49,overall_sex,2020-01-01,Kedah,other_citizen,1.3
50-54,overall_sex,2020-01-01,Kedah,other_citizen,1.4
55-59,overall_sex,2020-01-01,Kedah,other_citizen,1.3
60-64,overall_sex,2020-01-01,Kedah,other_citizen,1.0
65-69,overall_sex,2020-01-01,Kedah,other_citizen,0.9
70-74,overall_sex,2020-01-01,Kedah,other_citizen,0.6
75-79,overall_sex,2020-01-01,Kedah,other_citizen,0.3
80-84,overall_sex,2020-01-01,Kedah,other_citizen,0.1
85+,overall_sex,2020-01-01,Kedah,other_citizen,0.1
overall_age,male,2020-01-01,Kedah,other_citizen,13.5
0-4,male,2020-01-01,Kedah,other_citizen,1.2
5-9,male,2020-01-01,Kedah,other_citizen,1.4
10-14,male,2020-01-01,Kedah,other_citizen,1.0
15-19,male,2020-01-01,Kedah,other_citizen,1.2
20-24,male,2020-01-01,Kedah,other_citizen,1.7
25-29,male,2020-01-01,Kedah,other_citizen,1.0
30-34,male,2020-01-01,Kedah,other_citizen,1.1
35-39,male,2020-01-01,Kedah,other_citizen,0.9
40-44,male,2020-01-01,Kedah,other_citizen,0.6
45-49,male,2020-01-01,Kedah,other_citizen,0.6
50-54,male,2020-01-01,Kedah,other_citizen,0.7
55-59,male,2020-01-01,Kedah,other_citizen,0.7
60-64,male,2020-01-01,Kedah,other_citizen,0.5
65-69,male,2020-01-01,Kedah,other_citizen,0.4
70-74,male,2020-01-01,Kedah,other_citizen,0.3
75-79,male,2020-01-01,Kedah,other_citizen,0.1
80-84,male,2020-01-01,Kedah,other_citizen,0.0
85+,male,2020-01-01,Kedah,other_citizen,0.0
overall_age,female,2020-01-01,Kedah,other_citizen,12.2
0-4,female,2020-01-01,Kedah,other_citizen,1.1
5-9,female,2020-01-01,Kedah,other_citizen,1.3
10-14,female,2020-01-01,Kedah,other_citizen,0.8
15-19,female,2020-01-01,Kedah,other_citizen,0.8
20-24,female,2020-01-01,Kedah,other_citizen,1.0
25-29,female,2020-01-01,Kedah,other_citizen,0.8
30-34,female,2020-01-01,Kedah,other_citizen,1.2
35-39,female,2020-01-01,Kedah,other_citizen,0.9
40-44,female,2020-01-01,Kedah,other_citizen,0.8
45-49,female,2020-01-01,Kedah,other_citizen,0.7
50-54,female,2020-01-01,Kedah,other_citizen,0.6
55-59,female,2020-01-01,Kedah,other_citizen,0.6
60-64,female,2020-01-01,Kedah,other_citizen,0.5
65-69,female,2020-01-01,Kedah,other_citizen,0.5
70-74,female,2020-01-01,Kedah,other_citizen,0.3
75-79,female,2020-01-01,Kedah,other_citizen,0.2
80-84,female,2020-01-01,Kedah,other_citizen,0.1
85+,female,2020-01-01,Kedah,other_citizen,0.0
overall_age,overall_sex,2020-01-01,Kelantan,other_citizen,11.0
0-4,overall_sex,2020-01-01,Kelantan,other_citizen,0.8
5-9,overall_sex,2020-01-01,Kelantan,other_citizen,0.9
10-14,overall_sex,2020-01-01,Kelantan,other_citizen,0.9
15-19,overall_sex,2020-01-01,Kelantan,other_citizen,0.8
20-24,overall_sex,2020-01-01,Kelantan,other_citizen,0.8
25-29,overall_sex,2020-01-01,Kelantan,other_citizen,0.7
30-34,overall_sex,2020-01-01,Kelantan,other_citizen,0.7
35-39,overall_sex,2020-01-01,Kelantan,other_citizen,0.8
40-44,overall_sex,2020-01-01,Kelantan,other_citizen,0.7
45-49,overall_sex,2020-01-01,Kelantan,other_citizen,0.7
50-54,overall_sex,2020-01-01,Kelantan,other_citizen,0.7
55-59,overall_sex,2020-01-01,Kelantan,other_citizen,0.7
60-64,overall_sex,2020-01-01,Kelantan,other_citizen,0.6
65-69,overall_sex,2020-01-01,Kelantan,other_citizen,0.5
70-74,overall_sex,2020-01-01,Kelantan,other_citizen,0.3
75-79,overall_sex,2020-01-01,Kelantan,other_citizen,0.2
80-84,overall_sex,2020-01-01,Kelantan,other_citizen,0.1
85+,overall_sex,2020-01-01,Kelantan,other_citizen,0.1
overall_age,male,2020-01-01,Kelantan,other_citizen,5.4
0-4,male,2020-01-01,Kelantan,other_citizen,0.4
5-9,male,2020-01-01,Kelantan,other_citizen,0.5
10-14,male,2020-01-01,Kelantan,other_citizen,0.5
15-19,male,2020-01-01,Kelantan,other_citizen,0.4
20-24,male,2020-01-01,Kelantan,other_citizen,0.4
25-29,male,2020-01-01,Kelantan,other_citizen,0.4
30-34,male,2020-01-01,Kelantan,other_citizen,0.4
35-39,male,2020-01-01,Kelantan,other_citizen,0.4
40-44,male,2020-01-01,Kelantan,other_citizen,0.3
45-49,male,2020-01-01,Kelantan,other_citizen,0.3
50-54,male,2020-01-01,Kelantan,other_citizen,0.3
55-59,male,2020-01-01,Kelantan,other_citizen,0.3
60-64,male,2020-01-01,Kelantan,other_citizen,0.3
65-69,male,2020-01-01,Kelantan,other_citizen,0.2
70-74,male,2020-01-01,Kelantan,other_citizen,0.2
75-79,male,2020-01-01,Kelantan,other_citizen,0.1
80-84,male,2020-01-01,Kelantan,other_citizen,0.1
85+,male,2020-01-01,Kelantan,other_citizen,0.0
overall_age,female,2020-01-01,Kelantan,other_citizen,5.5
0-4,female,2020-01-01,Kelantan,other_citizen,0.4
5-9,female,2020-01-01,Kelantan,other_citizen,0.4
10-14,female,2020-01-01,Kelantan,other_citizen,0.4
15-19,female,2020-01-01,Kelantan,other_citizen,0.4
20-24,female,2020-01-01,Kelantan,other_citizen,0.4
25-29,female,2020-01-01,Kelantan,other_citizen,0.3
30-34,female,2020-01-01,Kelantan,other_citizen,0.3
35-39,female,2020-01-01,Kelantan,other_citizen,0.4
40-44,female,2020-01-01,Kelantan,other_citizen,0.4
45-49,female,2020-01-01,Kelantan,other_citizen,0.4
50-54,female,2020-01-01,Kelantan,other_citizen,0.4
55-59,female,2020-01-01,Kelantan,other_citizen,0.4
60-64,female,2020-01-01,Kelantan,other_citizen,0.3
65-69,female,2020-01-01,Kelantan,other_citizen,0.3
70-74,female,2020-01-01,Kelantan,other_citizen,0.2
75-79,female,2020-01-01,Kelantan,other_citizen,0.1
80-84,female,2020-01-01,Kelantan,other_citizen,0.1
85+,female,2020-01-01,Kelantan,other_citizen,0.1
overall_age,overall_sex,2020-01-01,Melaka,other_citizen,5.1
0-4,overall_sex,2020-01-01,Melaka,other_citizen,0.3
5-9,overall_sex,2020-01-01,Melaka,other_citizen,0.3
10-14,overall_sex,2020-01-01,Melaka,other_citizen,0.2
15-19,overall_sex,2020-01-01,Melaka,other_citizen,0.4
20-24,overall_sex,2020-01-01,Melaka,other_citizen,0.5
25-29,overall_sex,2020-01-01,Melaka,other_citizen,0.6
30-34,overall_sex,2020-01-01,Melaka,other_citizen,0.6
35-39,overall_sex,2020-01-01,Melaka,other_citizen,0.5
40-44,overall_sex,2020-01-01,Melaka,other_citizen,0.4
45-49,overall_sex,2020-01-01,Melaka,other_citizen,0.3
50-54,overall_sex,2020-01-01,Melaka,other_citizen,0.3
55-59,overall_sex,2020-01-01,Melaka,other_citizen,0.3
60-64,overall_sex,2020-01-01,Melaka,other_citizen,0.2
65-69,overall_sex,2020-01-01,Melaka,other_citizen,0.1
70-74,overall_sex,2020-01-01,Melaka,other_citizen,0.1
75-79,overall_sex,2020-01-01,Melaka,other_citizen,0.1
80-84,overall_sex,2020-01-01,Melaka,other_citizen,0.0
85+,overall_sex,2020-01-01,Melaka,other_citizen,0.0
overall_age,male,2020-01-01,Melaka,other_citizen,2.8
0-4,male,2020-01-01,Melaka,other_citizen,0.2
5-9,male,2020-01-01,Melaka,other_citizen,0.1
10-14,male,2020-01-01,Melaka,other_citizen,0.1
15-19,male,2020-01-01,Melaka,other_citizen,0.2
20-24,male,2020-01-01,Melaka,other_citizen,0.3
25-29,male,2020-01-01,Melaka,other_citizen,0.4
30-34,male,2020-01-01,Melaka,other_citizen,0.4
35-39,male,2020-01-01,Melaka,other_citizen,0.2
40-44,male,2020-01-01,Melaka,other_citizen,0.2
45-49,male,2020-01-01,Melaka,other_citizen,0.1
50-54,male,2020-01-01,Melaka,other_citizen,0.1
55-59,male,2020-01-01,Melaka,other_citizen,0.1
60-64,male,2020-01-01,Melaka,other_citizen,0.1
65-69,male,2020-01-01,Melaka,other_citizen,0.1
70-74,male,2020-01-01,Melaka,other_citizen,0.1
75-79,male,2020-01-01,Melaka,other_citizen,0.0
80-84,male,2020-01-01,Melaka,other_citizen,0.0
85+,male,2020-01-01,Melaka,other_citizen,0.0
overall_age,female,2020-01-01,Melaka,other_citizen,2.3
0-4,female,2020-01-01,Melaka,other_citizen,0.1
5-9,female,2020-01-01,Melaka,other_citizen,0.1
10-14,female,2020-01-01,Melaka,other_citizen,0.1
15-19,female,2020-01-01,Melaka,other_citizen,0.2
20-24,female,2020-01-01,Melaka,other_citizen,0.2
25-29,female,2020-01-01,Melaka,other_citizen,0.2
30-34,female,2020-01-01,Melaka,other_citizen,0.2
35-39,female,2020-01-01,Melaka,other_citizen,0.2
40-44,female,2020-01-01,Melaka,other_citizen,0.2
45-49,female,2020-01-01,Melaka,other_citizen,0.2
50-54,female,2020-01-01,Melaka,other_citizen,0.1
55-59,female,2020-01-01,Melaka,other_citizen,0.1
60-64,female,2020-01-01,Melaka,other_citizen,0.1
65-69,female,2020-01-01,Melaka,other_citizen,0.1
70-74,female,2020-01-01,Melaka,other_citizen,0.1
75-79,female,2020-01-01,Melaka,other_citizen,0.0
80-84,female,2020-01-01,Melaka,other_citizen,0.0
85+,female,2020-01-01,Melaka,other_citizen,0.0
overall_age,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,5.7
0-4,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.4
5-9,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.4
10-14,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.4
15-19,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.3
20-24,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.5
25-29,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.7
30-34,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.8
35-39,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.7
40-44,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.4
45-49,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.3
50-54,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.2
55-59,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.2
60-64,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.2
65-69,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.1
70-74,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.1
75-79,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.0
80-84,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.0
85+,overall_sex,2020-01-01,Negeri Sembilan,other_citizen,0.0
overall_age,male,2020-01-01,Negeri Sembilan,other_citizen,3.5
0-4,male,2020-01-01,Negeri Sembilan,other_citizen,0.2
5-9,male,2020-01-01,Negeri Sembilan,other_citizen,0.2
10-14,male,2020-01-01,Negeri Sembilan,other_citizen,0.2
15-19,male,2020-01-01,Negeri Sembilan,other_citizen,0.2
20-24,male,2020-01-01,Negeri Sembilan,other_citizen,0.3
25-29,male,2020-01-01,Negeri Sembilan,other_citizen,0.5
30-34,male,2020-01-01,Negeri Sembilan,other_citizen,0.6
35-39,male,2020-01-01,Negeri Sembilan,other_citizen,0.4
40-44,male,2020-01-01,Negeri Sembilan,other_citizen,0.2
45-49,male,2020-01-01,Negeri Sembilan,other_citizen,0.1
50-54,male,2020-01-01,Negeri Sembilan,other_citizen,0.1
55-59,male,2020-01-01,Negeri Sembilan,other_citizen,0.1
60-64,male,2020-01-01,Negeri Sembilan,other_citizen,0.1
65-69,male,2020-01-01,Negeri Sembilan,other_citizen,0.1
70-74,male,2020-01-01,Negeri Sembilan,other_citizen,0.0
75-79,male,2020-01-01,Negeri Sembilan,other_citizen,0.0
80-84,male,2020-01-01,Negeri Sembilan,other_citizen,0.0
85+,male,2020-01-01,Negeri Sembilan,other_citizen,0.0
overall_age,female,2020-01-01,Negeri Sembilan,other_citizen,2.3
0-4,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
5-9,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
10-14,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
15-19,female,2020-01-01,Negeri Sembilan,other_citizen,0.1
20-24,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
25-29,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
30-34,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
35-39,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
40-44,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
45-49,female,2020-01-01,Negeri Sembilan,other_citizen,0.2
50-54,female,2020-01-01,Negeri Sembilan,other_citizen,0.1
55-59,female,2020-01-01,Negeri Sembilan,other_citizen,0.1
60-64,female,2020-01-01,Negeri Sembilan,other_citizen,0.1
65-69,female,2020-01-01,Negeri Sembilan,other_citizen,0.1
70-74,female,2020-01-01,Negeri Sembilan,other_citizen,0.0
75-79,female,2020-01-01,Negeri Sembilan,other_citizen,0.0
80-84,female,2020-01-01,Negeri Sembilan,other_citizen,0.0
85+,female,2020-01-01,Negeri Sembilan,other_citizen,0.0
overall_age,overall_sex,2020-01-01,Pahang,other_citizen,9.2
0-4,overall_sex,2020-01-01,Pahang,other_citizen,0.8
5-9,overall_sex,2020-01-01,Pahang,other_citizen,0.6
10-14,overall_sex,2020-01-01,Pahang,other_citizen,0.5
15-19,overall_sex,2020-01-01,Pahang,other_citizen,0.6
20-24,overall_sex,2020-01-01,Pahang,other_citizen,0.8
25-29,overall_sex,2020-01-01,Pahang,other_citizen,1.0
30-34,overall_sex,2020-01-01,Pahang,other_citizen,1.1
35-39,overall_sex,2020-01-01,Pahang,other_citizen,1.0
40-44,overall_sex,2020-01-01,Pahang,other_citizen,0.8
45-49,overall_sex,2020-01-01,Pahang,other_citizen,0.6
50-54,overall_sex,2020-01-01,Pahang,other_citizen,0.4
55-59,overall_sex,2020-01-01,Pahang,other_citizen,0.3
60-64,overall_sex,2020-01-01,Pahang,other_citizen,0.2
65-69,overall_sex,2020-01-01,Pahang,other_citizen,0.2
70-74,overall_sex,2020-01-01,Pahang,other_citizen,0.1
75-79,overall_sex,2020-01-01,Pahang,other_citizen,0.0
80-84,overall_sex,2020-01-01,Pahang,other_citizen,0.0
85+,overall_sex,2020-01-01,Pahang,other_citizen,0.1
overall_age,male,2020-01-01,Pahang,other_citizen,5.7
0-4,male,2020-01-01,Pahang,other_citizen,0.3
5-9,male,2020-01-01,Pahang,other_citizen,0.3
10-14,male,2020-01-01,Pahang,other_citizen,0.2
15-19,male,2020-01-01,Pahang,other_citizen,0.4
20-24,male,2020-01-01,Pahang,other_citizen,0.5
25-29,male,2020-01-01,Pahang,other_citizen,0.7
30-34,male,2020-01-01,Pahang,other_citizen,0.8
35-39,male,2020-01-01,Pahang,other_citizen,0.7
40-44,male,2020-01-01,Pahang,other_citizen,0.5
45-49,male,2020-01-01,Pahang,other_citizen,0.4
50-54,male,2020-01-01,Pahang,other_citizen,0.2
55-59,male,2020-01-01,Pahang,other_citizen,0.2
60-64,male,2020-01-01,Pahang,other_citizen,0.1
65-69,male,2020-01-01,Pahang,other_citizen,0.1
70-74,male,2020-01-01,Pahang,other_citizen,0.0
75-79,male,2020-01-01,Pahang,other_citizen,0.0
80-84,male,2020-01-01,Pahang,other_citizen,0.0
85+,male,2020-01-01,Pahang,other_citizen,0.0
overall_age,female,2020-01-01,Pahang,other_citizen,3.5
0-4,female,2020-01-01,Pahang,other_citizen,0.4
5-9,female,2020-01-01,Pahang,other_citizen,0.2
10-14,female,2020-01-01,Pahang,other_citizen,0.3
15-19,female,2020-01-01,Pahang,other_citizen,0.3
20-24,female,2020-01-01,Pahang,other_citizen,0.4
25-29,female,2020-01-01,Pahang,other_citizen,0.3
